run_id,episode,reward,avg_wait_time,epsilon,alpha,gamma,epsilon_decay,deliveries,energy_used
qlearning_v2,680,-30045.0,55.24,0.12963,0.05,0.99,0.997,9,100
qlearning_v2,681,-31258.9,51.27,0.12924,0.05,0.99,0.997,3,103
qlearning_v2,682,-26679.6,74.31,0.12885,0.05,0.99,0.997,8,117
qlearning_v2,683,-27547.8,103.75,0.12847,0.05,0.99,0.997,4,91
qlearning_v2,684,-30396.9,95.48,0.12808,0.05,0.99,0.997,17,83
qlearning_v2,685,-29267.2,104.96,0.1277,0.05,0.99,0.997,19,94
qlearning_v2,686,-27514.8,130.21,0.12731,0.05,0.99,0.997,7,116
qlearning_v2,687,-30550.0,85.65,0.12693,0.05,0.99,0.997,9,85
qlearning_v2,688,-28728.7,79.05,0.12655,0.05,0.99,0.997,14,89
qlearning_v2,689,-30852.4,108.07,0.12617,0.05,0.99,0.997,6,113
qlearning_v2,690,-29446.0,89.67,0.12579,0.05,0.99,0.997,7,100
qlearning_v2,691,-28623.8,85.9,0.12542,0.05,0.99,0.997,12,106
qlearning_v2,692,-28610.8,66.6,0.12504,0.05,0.99,0.997,7,106
qlearning_v2,693,-27718.4,82.17,0.12467,0.05,0.99,0.997,10,98
qlearning_v2,694,-27480.0,114.77,0.12429,0.05,0.99,0.997,5,110
qlearning_v2,695,-28010.5,33.0,0.12392,0.05,0.99,0.997,4,105
qlearning_v2,696,-29318.6,68.46,0.12355,0.05,0.99,0.997,16,102
qlearning_v2,697,-29492.0,44.73,0.12318,0.05,0.99,0.997,3,70
qlearning_v2,698,-28776.3,47.73,0.12281,0.05,0.99,0.997,3,91
qlearning_v2,699,-27355.7,32.5,0.12244,0.05,0.99,0.997,2,79
qlearning_v2,700,-28924.6,75.18,0.12207,0.05,0.99,0.997,9,77
qlearning_v2,701,-30102.1,39.64,0.1217,0.05,0.99,0.997,3,142
qlearning_v2,702,-25895.2,63.5,0.12134,0.05,0.99,0.997,5,69
qlearning_v2,703,-30034.0,106.62,0.12098,0.05,0.99,0.997,22,100
qlearning_v2,704,-28288.0,27.79,0.12061,0.05,0.99,0.997,6,80
qlearning_v2,705,-31356.7,15.2,0.12025,0.05,0.99,0.997,2,54
qlearning_v2,706,-26271.5,63.35,0.11989,0.05,0.99,0.997,12,80
qlearning_v2,707,-29908.6,47.0,0.11953,0.05,0.99,0.997,3,77
qlearning_v2,708,-29618.0,57.0,0.11917,0.05,0.99,0.997,13,75
qlearning_v2,709,-28215.3,99.12,0.11881,0.05,0.99,0.997,19,96
qlearning_v2,710,-28911.5,66.83,0.11846,0.05,0.99,0.997,16,70
qlearning_v2,711,-28901.3,46.12,0.1181,0.05,0.99,0.997,8,86
qlearning_v2,712,-27959.6,28.38,0.11775,0.05,0.99,0.997,5,102
qlearning_v2,713,-28354.2,25.08,0.11739,0.05,0.99,0.997,5,84
qlearning_v2,714,-28274.4,40.18,0.11704,0.05,0.99,0.997,3,88
qlearning_v2,715,-26912.7,69.26,0.11669,0.05,0.99,0.997,11,79
qlearning_v2,716,-28576.2,20.0,0.11634,0.05,0.99,0.997,1,59
qlearning_v2,717,-29201.0,55.69,0.11599,0.05,0.99,0.997,8,65
qlearning_v2,718,-28478.8,67.79,0.11564,0.05,0.99,0.997,6,61
qlearning_v2,719,-30056.1,67.08,0.1153,0.05,0.99,0.997,5,122
qlearning_v2,720,-27906.7,91.35,0.11495,0.05,0.99,0.997,12,139
qlearning_v2,721,-32734.3,58.9,0.11461,0.05,0.99,0.997,2,116
qlearning_v2,722,-27465.4,82.73,0.11426,0.05,0.99,0.997,7,93
qlearning_v2,723,-30575.3,0.0,0.11392,0.05,0.99,0.997,0,131
qlearning_v2,724,-29879.8,60.15,0.11358,0.05,0.99,0.997,5,86
qlearning_v2,725,-27403.4,67.4,0.11324,0.05,0.99,0.997,7,93
qlearning_v2,726,-29526.2,89.79,0.1129,0.05,0.99,0.997,6,84
qlearning_v2,727,-28825.6,36.31,0.11256,0.05,0.99,0.997,5,107
qlearning_v2,728,-30187.4,86.25,0.11222,0.05,0.99,0.997,11,93
qlearning_v2,729,-28827.9,87.0,0.11188,0.05,0.99,0.997,7,128
qlearning_v2,730,-27010.5,104.91,0.11155,0.05,0.99,0.997,14,100
qlearning_v2,731,-31098.8,17.78,0.11121,0.05,0.99,0.997,1,91
qlearning_v2,732,-27234.3,49.07,0.11088,0.05,0.99,0.997,6,111
qlearning_v2,733,-28091.2,21.7,0.11055,0.05,0.99,0.997,2,89
qlearning_v2,734,-28822.3,101.96,0.11022,0.05,0.99,0.997,15,91
qlearning_v2,735,-29400.1,90.78,0.10989,0.05,0.99,0.997,10,82
qlearning_v2,736,-30395.4,142.62,0.10956,0.05,0.99,0.997,13,103
qlearning_v2,737,-29194.5,92.19,0.10923,0.05,0.99,0.997,13,90
qlearning_v2,738,-26422.1,63.92,0.1089,0.05,0.99,0.997,6,72
qlearning_v2,739,-31123.8,123.3,0.10857,0.05,0.99,0.997,2,101
qlearning_v2,740,-28607.1,33.6,0.10825,0.05,0.99,0.997,2,32
qlearning_v2,741,-28764.4,95.28,0.10792,0.05,0.99,0.997,11,88
qlearning_v2,742,-30473.7,69.93,0.1076,0.05,0.99,0.997,6,114
qlearning_v2,743,-30824.3,132.6,0.10728,0.05,0.99,0.997,17,106
qlearning_v2,744,-28726.3,65.13,0.10695,0.05,0.99,0.997,7,96
qlearning_v2,745,-28386.0,63.25,0.10663,0.05,0.99,0.997,4,60
qlearning_v2,746,-29670.5,53.93,0.10631,0.05,0.99,0.997,7,50
qlearning_v2,747,-29995.7,83.44,0.10599,0.05,0.99,0.997,8,99
qlearning_v2,748,-27884.2,101.09,0.10568,0.05,0.99,0.997,3,119
qlearning_v2,749,-29400.3,100.67,0.10536,0.05,0.99,0.997,16,126
qlearning_v2,750,-27970.4,41.0,0.10504,0.05,0.99,0.997,8,83
qlearning_v2,751,-29148.5,111.85,0.10473,0.05,0.99,0.997,5,115
qlearning_v2,752,-28271.4,99.29,0.10441,0.05,0.99,0.997,13,143
qlearning_v2,753,-29184.5,65.0,0.1041,0.05,0.99,0.997,0,95
qlearning_v2,754,-28805.0,107.0,0.10379,0.05,0.99,0.997,8,110
qlearning_v2,755,-30293.3,32.91,0.10348,0.05,0.99,0.997,3,96
qlearning_v2,756,-31108.9,52.81,0.10317,0.05,0.99,0.997,8,68
qlearning_v2,757,-30182.7,82.25,0.10286,0.05,0.99,0.997,9,104
qlearning_v2,758,-28848.0,60.9,0.10255,0.05,0.99,0.997,2,85
qlearning_v2,759,-28540.2,102.86,0.10224,0.05,0.99,0.997,6,104
qlearning_v2,760,-28888.1,55.1,0.10193,0.05,0.99,0.997,2,132
qlearning_v2,761,-28116.4,66.4,0.10163,0.05,0.99,0.997,7,98
qlearning_v2,762,-29446.3,88.38,0.10132,0.05,0.99,0.997,5,111
qlearning_v2,763,-30517.9,57.0,0.10102,0.05,0.99,0.997,8,73
qlearning_v2,764,-28534.3,76.09,0.10072,0.05,0.99,0.997,3,96
qlearning_v2,765,-27592.1,112.88,0.10041,0.05,0.99,0.997,10,97
qlearning_v2,766,-28095.5,26.31,0.10011,0.05,0.99,0.997,5,80
qlearning_v2,767,-29638.0,72.92,0.09981,0.05,0.99,0.997,5,120
qlearning_v2,768,-29117.7,92.78,0.09951,0.05,0.99,0.997,1,124
qlearning_v2,769,-27991.3,71.15,0.09921,0.05,0.99,0.997,5,61
qlearning_v2,770,-28762.4,40.56,0.09892,0.05,0.99,0.997,8,63
qlearning_v2,771,-30089.9,27.73,0.09862,0.05,0.99,0.997,3,98
qlearning_v2,772,-28855.4,58.6,0.09832,0.05,0.99,0.997,3,153
qlearning_v2,773,-29996.2,29.67,0.09803,0.05,0.99,0.997,1,89
qlearning_v2,774,-29893.1,60.62,0.09774,0.05,0.99,0.997,8,97
qlearning_v2,775,-30654.9,91.72,0.09744,0.05,0.99,0.997,10,78
qlearning_v2,776,-31048.2,32.6,0.09715,0.05,0.99,0.997,3,89
qlearning_v2,777,-30810.4,26.82,0.09686,0.05,0.99,0.997,3,63
qlearning_v2,778,-28803.6,32.18,0.09657,0.05,0.99,0.997,4,57
qlearning_v2,779,-29031.0,70.2,0.09628,0.05,0.99,0.997,10,95
qlearning_v2,780,-29497.5,71.12,0.09599,0.05,0.99,0.997,9,70
qlearning_v2,781,-30283.2,122.14,0.0957,0.05,0.99,0.997,7,99
qlearning_v2,782,-28890.6,32.36,0.09541,0.05,0.99,0.997,3,112
qlearning_v2,783,-29454.9,93.4,0.09513,0.05,0.99,0.997,7,133
qlearning_v2,784,-28577.5,24.1,0.09484,0.05,0.99,0.997,2,90
qlearning_v2,785,-27848.2,53.86,0.09456,0.05,0.99,0.997,7,94
qlearning_v2,786,-29411.2,84.62,0.09427,0.05,0.99,0.997,8,114
qlearning_v2,787,-29061.1,74.72,0.09399,0.05,0.99,0.997,10,92
qlearning_v2,788,-30774.3,37.0,0.09371,0.05,0.99,0.997,3,81
qlearning_v2,789,-30427.2,126.09,0.09343,0.05,0.99,0.997,3,114
qlearning_v2,790,-29104.6,74.75,0.09315,0.05,0.99,0.997,8,127
qlearning_v2,791,-28947.3,68.4,0.09287,0.05,0.99,0.997,3,81
qlearning_v2,792,-29917.1,64.93,0.09259,0.05,0.99,0.997,6,112
qlearning_v2,793,-29487.1,53.44,0.09231,0.05,0.99,0.997,8,127
qlearning_v2,794,-28687.0,89.16,0.09204,0.05,0.99,0.997,13,100
qlearning_v2,795,-29507.0,103.85,0.09176,0.05,0.99,0.997,20,100
qlearning_v2,796,-27306.8,88.71,0.09148,0.05,0.99,0.997,6,76
qlearning_v2,797,-29283.9,55.55,0.09121,0.05,0.99,0.997,4,108
qlearning_v2,798,-28469.2,19.23,0.09094,0.05,0.99,0.997,5,44
qlearning_v2,799,-29488.6,44.71,0.09066,0.05,0.99,0.997,6,82
qlearning_v2,800,-30479.2,54.83,0.09039,0.05,0.99,0.997,4,59
qlearning_v2,801,-29060.5,28.1,0.09012,0.05,0.99,0.997,2,100
qlearning_v2,802,-27857.7,74.92,0.08985,0.05,0.99,0.997,4,69
qlearning_v2,803,-29441.5,57.92,0.08958,0.05,0.99,0.997,4,60
qlearning_v2,804,-28394.2,54.61,0.08931,0.05,0.99,0.997,12,74
qlearning_v2,805,-27298.3,83.44,0.08904,0.05,0.99,0.997,8,101
qlearning_v2,806,-29336.4,52.47,0.08878,0.05,0.99,0.997,9,63
qlearning_v2,807,-29454.0,113.85,0.08851,0.05,0.99,0.997,12,105
qlearning_v2,808,-29236.5,75.94,0.08824,0.05,0.99,0.997,9,55
qlearning_v2,809,-27202.8,89.78,0.08798,0.05,0.99,0.997,1,81
qlearning_v2,810,-31148.5,113.18,0.08772,0.05,0.99,0.997,3,90
qlearning_v2,811,-29485.1,65.88,0.08745,0.05,0.99,0.997,8,22
qlearning_v2,812,-29223.7,70.53,0.08719,0.05,0.99,0.997,7,49
qlearning_v2,813,-29465.4,111.18,0.08693,0.05,0.99,0.997,3,63
qlearning_v2,814,-28067.2,45.42,0.08667,0.05,0.99,0.997,4,39
qlearning_v2,815,-28561.8,21.75,0.08641,0.05,0.99,0.997,4,81
qlearning_v2,816,-29325.4,56.77,0.08615,0.05,0.99,0.997,5,98
qlearning_v2,817,-26792.3,68.08,0.08589,0.05,0.99,0.997,5,46
qlearning_v2,818,-26997.8,29.38,0.08563,0.05,0.99,0.997,5,131
qlearning_v2,819,-29440.0,99.22,0.08538,0.05,0.99,0.997,10,80
qlearning_v2,820,-31105.7,82.55,0.08512,0.05,0.99,0.997,3,119
qlearning_v2,821,-30689.1,63.0,0.08486,0.05,0.99,0.997,9,72
qlearning_v2,822,-30506.6,42.87,0.08461,0.05,0.99,0.997,7,67
qlearning_v2,823,-28873.8,100.11,0.08436,0.05,0.99,0.997,11,86
qlearning_v2,824,-29717.1,94.0,0.0841,0.05,0.99,0.997,8,102
qlearning_v2,825,-28830.0,76.1,0.08385,0.05,0.99,0.997,5,70
qlearning_v2,826,-30697.1,93.36,0.0836,0.05,0.99,0.997,14,112
qlearning_v2,827,-28870.3,37.5,0.08335,0.05,0.99,0.997,7,101
qlearning_v2,828,-29909.9,35.6,0.0831,0.05,0.99,0.997,2,108
qlearning_v2,829,-29758.0,38.36,0.08285,0.05,0.99,0.997,3,105
qlearning_v2,830,-29623.4,114.77,0.0826,0.05,0.99,0.997,5,118
qlearning_v2,831,-28282.6,82.3,0.08235,0.05,0.99,0.997,2,117
qlearning_v2,832,-28131.0,177.0,0.08211,0.05,0.99,0.997,0,110
qlearning_v2,833,-30193.3,97.76,0.08186,0.05,0.99,0.997,9,86
qlearning_v2,834,-29200.2,53.62,0.08161,0.05,0.99,0.997,0,104
qlearning_v2,835,-30307.3,74.3,0.08137,0.05,0.99,0.997,12,106
qlearning_v2,836,-29311.5,69.23,0.08112,0.05,0.99,0.997,5,60
qlearning_v2,837,-28273.8,72.31,0.08088,0.05,0.99,0.997,5,116
qlearning_v2,838,-30510.8,71.27,0.08064,0.05,0.99,0.997,7,106
qlearning_v2,839,-29003.4,129.18,0.0804,0.05,0.99,0.997,14,98
qlearning_v2,840,-29097.1,17.1,0.08016,0.05,0.99,0.997,2,32
qlearning_v2,841,-28539.8,49.6,0.07991,0.05,0.99,0.997,7,116
qlearning_v2,842,-29583.2,48.22,0.07968,0.05,0.99,0.997,1,124
qlearning_v2,843,-27739.8,10.5,0.07944,0.05,0.99,0.997,0,116
qlearning_v2,844,-28920.9,98.59,0.0792,0.05,0.99,0.997,9,108
qlearning_v2,845,-26512.2,63.94,0.07896,0.05,0.99,0.997,8,99
qlearning_v2,846,-29128.6,94.0,0.07872,0.05,0.99,0.997,7,112
qlearning_v2,847,-29917.0,59.91,0.07849,0.05,0.99,0.997,4,135
qlearning_v2,848,-28914.2,66.13,0.07825,0.05,0.99,0.997,8,114
qlearning_v2,849,-29200.1,186.75,0.07802,0.05,0.99,0.997,0,122
qlearning_v2,850,-28496.6,58.67,0.07778,0.05,0.99,0.997,8,52
qlearning_v2,851,-28872.4,86.33,0.07755,0.05,0.99,0.997,11,98
qlearning_v2,852,-28236.1,35.3,0.07732,0.05,0.99,0.997,2,102
qlearning_v2,853,-26911.9,26.15,0.07709,0.05,0.99,0.997,5,83
qlearning_v2,854,-28722.6,177.75,0.07685,0.05,0.99,0.997,1,127
qlearning_v2,855,-29207.2,42.55,0.07662,0.05,0.99,0.997,3,24
qlearning_v2,856,-31000.4,95.8,0.07639,0.05,0.99,0.997,2,113
qlearning_v2,857,-28480.4,25.75,0.07616,0.05,0.99,0.997,0,123
qlearning_v2,858,-30061.7,43.5,0.07594,0.05,0.99,0.997,2,69
qlearning_v2,859,-27995.2,76.0,0.07571,0.05,0.99,0.997,12,94
qlearning_v2,860,-30870.2,52.39,0.07548,0.05,0.99,0.997,10,99
qlearning_v2,861,-29142.3,85.22,0.07525,0.05,0.99,0.997,10,91
qlearning_v2,862,-29569.1,80.59,0.07503,0.05,0.99,0.997,9,117
qlearning_v2,863,-30460.4,60.47,0.0748,0.05,0.99,0.997,9,63
qlearning_v2,864,-29939.3,87.22,0.07458,0.05,0.99,0.997,10,111
qlearning_v2,865,-28725.1,70.21,0.07436,0.05,0.99,0.997,6,77
qlearning_v2,866,-32380.4,28.17,0.07413,0.05,0.99,0.997,4,43
qlearning_v2,867,-29774.7,33.3,0.07391,0.05,0.99,0.997,2,84
qlearning_v2,868,-29485.9,52.15,0.07369,0.05,0.99,0.997,5,78
qlearning_v2,869,-30455.0,113.62,0.07347,0.05,0.99,0.997,2,95
qlearning_v2,870,-30793.9,58.67,0.07325,0.05,0.99,0.997,4,103
qlearning_v2,871,-28164.1,86.67,0.07303,0.05,0.99,0.997,1,117
qlearning_v2,872,-28521.7,51.47,0.07281,0.05,0.99,0.997,10,119
qlearning_v2,873,-29631.0,90.23,0.07259,0.05,0.99,0.997,5,95
qlearning_v2,874,-28976.2,79.77,0.07237,0.05,0.99,0.997,5,124
qlearning_v2,875,-29151.2,55.72,0.07215,0.05,0.99,0.997,10,104
qlearning_v2,876,-28776.9,112.94,0.07194,0.05,0.99,0.997,10,98
qlearning_v2,877,-28935.7,101.0,0.07172,0.05,0.99,0.997,8,109
qlearning_v2,878,-28701.9,49.47,0.07151,0.05,0.99,0.997,8,83
qlearning_v2,879,-29067.0,78.0,0.07129,0.05,0.99,0.997,5,100
qlearning_v2,880,-28363.5,39.7,0.07108,0.05,0.99,0.997,2,110
qlearning_v2,881,-29973.8,50.88,0.07087,0.05,0.99,0.997,8,91
qlearning_v2,882,-30926.9,104.81,0.07065,0.05,0.99,0.997,8,108
qlearning_v2,883,-28766.1,140.78,0.07044,0.05,0.99,0.997,1,102
qlearning_v2,884,-29205.1,69.76,0.07023,0.05,0.99,0.997,9,77
qlearning_v2,885,-29376.5,2.11,0.07002,0.05,0.99,0.997,1,10
qlearning_v2,886,-28264.0,43.77,0.06981,0.05,0.99,0.997,5,60
qlearning_v2,887,-28182.5,79.42,0.0696,0.05,0.99,0.997,16,105
qlearning_v2,888,-27143.5,74.16,0.06939,0.05,0.99,0.997,12,90
qlearning_v2,889,-29228.8,165.62,0.06918,0.05,0.99,0.997,0,121
qlearning_v2,890,-30356.1,175.0,0.06897,0.05,0.99,0.997,4,117
qlearning_v2,891,-30341.6,120.55,0.06877,0.05,0.99,0.997,3,102
qlearning_v2,892,-29095.9,61.89,0.06856,0.05,0.99,0.997,2,163
qlearning_v2,893,-29054.2,0.0,0.06836,0.05,0.99,0.997,0,124
qlearning_v2,894,-29982.2,76.5,0.06815,0.05,0.99,0.997,1,104
qlearning_v2,895,-30844.1,112.81,0.06795,0.05,0.99,0.997,8,157
qlearning_v2,896,-30322.6,143.73,0.06774,0.05,0.99,0.997,4,117
qlearning_v2,897,-29025.2,119.78,0.06754,0.05,0.99,0.997,15,89
qlearning_v2,898,-27122.6,30.75,0.06734,0.05,0.99,0.997,4,37
qlearning_v2,899,-29831.3,90.81,0.06713,0.05,0.99,0.997,13,41
qlearning_v2,900,-27677.4,45.6,0.06693,0.05,0.99,0.997,2,78
qlearning_v2,901,-31765.1,93.29,0.06673,0.05,0.99,0.997,6,77
qlearning_v2,902,-29921.0,94.77,0.06653,0.05,0.99,0.997,6,95
qlearning_v2,903,-31417.6,39.83,0.06633,0.05,0.99,0.997,5,57
qlearning_v2,904,-28548.2,50.0,0.06613,0.05,0.99,0.997,3,74
qlearning_v2,905,-30303.8,38.08,0.06594,0.05,0.99,0.997,5,111
qlearning_v2,906,-28615.5,98.53,0.06574,0.05,0.99,0.997,7,100
qlearning_v2,907,-28990.0,61.18,0.06554,0.05,0.99,0.997,9,90
qlearning_v2,908,-32387.5,86.08,0.06534,0.05,0.99,0.997,4,120
qlearning_v2,909,-27823.0,76.81,0.06515,0.05,0.99,0.997,21,80
qlearning_v2,910,-31362.9,95.07,0.06495,0.05,0.99,0.997,7,118
qlearning_v2,911,-30328.6,91.92,0.06476,0.05,0.99,0.997,5,82
qlearning_v2,912,-29555.5,2.62,0.06456,0.05,0.99,0.997,0,40
qlearning_v2,913,-30333.6,90.2,0.06437,0.05,0.99,0.997,2,142
qlearning_v2,914,-31408.1,9.38,0.06418,0.05,0.99,0.997,0,152
qlearning_v2,915,-24871.8,109.41,0.06398,0.05,0.99,0.997,9,96
qlearning_v2,916,-30070.8,99.4,0.06379,0.05,0.99,0.997,2,86
qlearning_v2,917,-31361.6,26.64,0.0636,0.05,0.99,0.997,3,42
qlearning_v2,918,-29313.7,56.42,0.06341,0.05,0.99,0.997,4,94
qlearning_v2,919,-29576.8,67.9,0.06322,0.05,0.99,0.997,2,106
qlearning_v2,920,-30107.9,161.2,0.06303,0.05,0.99,0.997,2,123
qlearning_v2,921,-29588.2,166.7,0.06284,0.05,0.99,0.997,2,99
qlearning_v2,922,-29876.5,88.7,0.06265,0.05,0.99,0.997,2,80
qlearning_v2,923,-32068.0,53.67,0.06246,0.05,0.99,0.997,4,40
qlearning_v2,924,-30547.0,73.42,0.06228,0.05,0.99,0.997,4,120
qlearning_v2,925,-28612.3,134.0,0.06209,0.05,0.99,0.997,3,116
qlearning_v2,926,-30042.3,139.95,0.0619,0.05,0.99,0.997,11,81
qlearning_v2,927,-29527.5,142.44,0.06172,0.05,0.99,0.997,9,125
qlearning_v2,928,-28195.3,90.61,0.06153,0.05,0.99,0.997,10,86
qlearning_v2,929,-27118.3,94.11,0.06135,0.05,0.99,0.997,11,141
qlearning_v2,930,-29255.8,69.29,0.06116,0.05,0.99,0.997,6,76
qlearning_v2,931,-30723.3,48.4,0.06098,0.05,0.99,0.997,7,96
qlearning_v2,932,-27655.1,119.95,0.0608,0.05,0.99,0.997,16,57
qlearning_v2,933,-30057.5,117.63,0.06062,0.05,0.99,0.997,11,80
qlearning_v2,934,-27877.8,142.82,0.06043,0.05,0.99,0.997,10,111
qlearning_v2,935,-29245.0,115.13,0.06025,0.05,0.99,0.997,7,100
qlearning_v2,936,-29394.9,19.33,0.06007,0.05,0.99,0.997,1,53
qlearning_v2,937,-27736.4,52.31,0.05989,0.05,0.99,0.997,5,48
qlearning_v2,938,-31108.8,137.67,0.05971,0.05,0.99,0.997,4,101
qlearning_v2,939,-30590.0,103.29,0.05953,0.05,0.99,0.997,9,85
qlearning_v2,940,-27049.0,52.71,0.05935,0.05,0.99,0.997,6,50
qlearning_v2,941,-29876.2,56.18,0.05918,0.05,0.99,0.997,3,34
qlearning_v2,942,-29009.0,121.36,0.059,0.05,0.99,0.997,6,105
qlearning_v2,943,-26335.2,34.71,0.05882,0.05,0.99,0.997,9,84
qlearning_v2,944,-27811.5,88.18,0.05864,0.05,0.99,0.997,3,105
qlearning_v2,945,-30016.4,97.7,0.05847,0.05,0.99,0.997,2,123
qlearning_v2,946,-28812.5,83.29,0.05829,0.05,0.99,0.997,10,120
qlearning_v2,947,-29362.8,81.71,0.05812,0.05,0.99,0.997,9,101
qlearning_v2,948,-31000.2,88.1,0.05794,0.05,0.99,0.997,2,109
qlearning_v2,949,-30049.1,111.78,0.05777,0.05,0.99,0.997,1,92
qlearning_v2,950,-28719.9,76.25,0.0576,0.05,0.99,0.997,10,98
qlearning_v2,951,-31042.6,62.58,0.05742,0.05,0.99,0.997,4,132
qlearning_v2,952,-29359.7,44.5,0.05725,0.05,0.99,0.997,2,84
qlearning_v2,953,-27532.6,86.88,0.05708,0.05,0.99,0.997,9,97
qlearning_v2,954,-29472.0,81.21,0.05691,0.05,0.99,0.997,8,110
qlearning_v2,955,-26943.4,114.13,0.05674,0.05,0.99,0.997,7,73
qlearning_v2,956,-28502.0,138.62,0.05657,0.05,0.99,0.997,5,115
qlearning_v2,957,-28240.2,147.78,0.0564,0.05,0.99,0.997,1,109
qlearning_v2,958,-29165.6,13.0,0.05623,0.05,0.99,0.997,0,47
qlearning_v2,959,-26919.4,51.9,0.05606,0.05,0.99,0.997,2,123
qlearning_v2,960,-28613.5,45.89,0.05589,0.05,0.99,0.997,1,115
qlearning_v2,961,-27197.6,82.44,0.05572,0.05,0.99,0.997,8,132
qlearning_v2,962,-30313.5,102.23,0.05556,0.05,0.99,0.997,5,120
qlearning_v2,963,-30393.1,45.58,0.05539,0.05,0.99,0.997,6,127
qlearning_v2,964,-28754.1,46.26,0.05522,0.05,0.99,0.997,11,57
qlearning_v2,965,-29460.6,92.71,0.05506,0.05,0.99,0.997,9,132
qlearning_v2,966,-30157.3,68.73,0.05489,0.05,0.99,0.997,3,136
qlearning_v2,967,-28780.7,102.89,0.05473,0.05,0.99,0.997,12,79
qlearning_v2,968,-30598.9,39.71,0.05456,0.05,0.99,0.997,6,53
qlearning_v2,969,-29412.2,76.22,0.0544,0.05,0.99,0.997,1,124
qlearning_v2,970,-31872.6,0.0,0.05424,0.05,0.99,0.997,0,127
qlearning_v2,971,-30410.2,62.67,0.05408,0.05,0.99,0.997,2,119
qlearning_v2,972,-28386.8,113.08,0.05391,0.05,0.99,0.997,4,126
qlearning_v2,973,-27771.0,104.07,0.05375,0.05,0.99,0.997,7,155
qlearning_v2,974,-30664.9,66.07,0.05359,0.05,0.99,0.997,6,103
qlearning_v2,975,-28231.5,15.25,0.05343,0.05,0.99,0.997,0,105
qlearning_v2,976,-28265.5,45.53,0.05327,0.05,0.99,0.997,10,60
qlearning_v2,977,-30123.9,109.9,0.05311,0.05,0.99,0.997,2,143
qlearning_v2,978,-29252.4,119.08,0.05295,0.05,0.99,0.997,4,118
qlearning_v2,979,-28921.9,75.0,0.05279,0.05,0.99,0.997,3,113
qlearning_v2,980,-26963.9,49.8,0.05263,0.05,0.99,0.997,4,83
qlearning_v2,981,-29239.1,67.38,0.05247,0.05,0.99,0.997,5,37
qlearning_v2,982,-29608.4,69.92,0.05232,0.05,0.99,0.997,6,118
qlearning_v2,983,-28607.9,67.22,0.05216,0.05,0.99,0.997,10,93
qlearning_v2,984,-28726.4,97.35,0.052,0.05,0.99,0.997,12,68
qlearning_v2,985,-30381.7,64.12,0.05185,0.05,0.99,0.997,0,94
qlearning_v2,986,-28001.4,98.36,0.05169,0.05,0.99,0.997,14,103
qlearning_v2,987,-29267.0,139.33,0.05154,0.05,0.99,0.997,5,115
qlearning_v2,988,-30562.8,162.62,0.05138,0.05,0.99,0.997,3,116
qlearning_v2,989,-30048.0,102.67,0.05123,0.05,0.99,0.997,8,110
qlearning_v2,990,-28293.5,57.5,0.05107,0.05,0.99,0.997,2,85
qlearning_v2,991,-29087.3,0.0,0.05092,0.05,0.99,0.997,0,131
qlearning_v2,992,-29494.5,126.12,0.05077,0.05,0.99,0.997,8,110
qlearning_v2,993,-28477.7,48.83,0.05062,0.05,0.99,0.997,10,64
qlearning_v2,994,-29681.4,0.0,0.05046,0.05,0.99,0.997,0,133
qlearning_v2,995,-29049.9,170.92,0.05031,0.05,0.99,0.997,4,128
qlearning_v2,996,-30086.4,149.2,0.05016,0.05,0.99,0.997,3,133
qlearning_v2,997,-28781.8,44.82,0.05001,0.05,0.99,0.997,3,81
qlearning_v2,998,-31375.2,0.0,0.04986,0.05,0.99,0.997,0,134
qlearning_v2,999,-29655.3,0.0,0.04971,0.05,0.99,0.997,0,126
qlearning_v2,1000,-27755.0,79.06,0.04956,0.05,0.99,0.997,10,90
qlearning_v2,1001,-29142.9,86.06,0.04941,0.05,0.99,0.997,9,123
qlearning_v2,1002,-30421.5,69.89,0.04927,0.05,0.99,0.997,13,95
qlearning_v2,1003,-30079.0,77.88,0.04912,0.05,0.99,0.997,8,110
qlearning_v2,1004,-29562.9,75.82,0.04897,0.05,0.99,0.997,9,118
qlearning_v2,1005,-29961.2,106.78,0.04882,0.05,0.99,0.997,1,109
qlearning_v2,1006,-27961.0,15.75,0.04868,0.05,0.99,0.997,0,140
qlearning_v2,1007,-32329.2,0.0,0.04853,0.05,0.99,0.997,0,109
qlearning_v2,1008,-29575.8,88.06,0.04839,0.05,0.99,0.997,10,106
qlearning_v2,1009,-28984.4,55.43,0.04824,0.05,0.99,0.997,6,88
qlearning_v2,1010,-31546.5,41.2,0.0481,0.05,0.99,0.997,3,145
qlearning_v2,1011,-28694.0,158.83,0.04795,0.05,0.99,0.997,4,110
qlearning_v2,1012,-30533.0,25.2,0.04781,0.05,0.99,0.997,4,75
qlearning_v2,1013,-29371.5,58.8,0.04766,0.05,0.99,0.997,2,115
qlearning_v2,1014,-29084.7,30.12,0.04752,0.05,0.99,0.997,0,129
qlearning_v2,1015,-28826.3,182.38,0.04738,0.05,0.99,0.997,0,121
qlearning_v2,1016,-29405.0,28.0,0.04724,0.05,0.99,0.997,2,35
qlearning_v2,1017,-28930.5,73.29,0.0471,0.05,0.99,0.997,6,150
qlearning_v2,1018,-27613.2,74.25,0.04695,0.05,0.99,0.997,9,134
